province_id,centroid_x,centroid_y,pixel_count,biome,coastal
3000,3146.1,667.0,482,Temperate Broadleaf & Mixed Forests,0
3001,3148.5,690.7,361,Temperate Broadleaf & Mixed Forests,0
3002,3096.6,651.9,295,Temperate Broadleaf & Mixed Forests,0
3003,3177.4,749.8,128,"Mediterranean Forests, Woodlands & Scrub",1
4020,3494.5,1592.2,140,Tropical & Subtropical Moist Broadleaf Forests,1
4021,3574.2,1612.8,644,Tropical & Subtropical Moist Broadleaf Forests,1
4022,3547.0,1640.3,592,Tropical & Subtropical Moist Broadleaf Forests,1
4023,3556.4,1661.4,1320,Tropical & Subtropical Moist Broadleaf Forests,0
4024,3579.7,1645.8,767,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4025,3564.9,1705.0,785,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4026,3550.1,1758.9,368,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4027,3529.8,1739.9,1183,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4028,3500.1,1793.0,531,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4029,3527.6,1796.4,798,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4030,3522.7,1769.5,1089,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4031,3505.7,1703.7,622,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4032,3495.1,1766.8,734,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4033,3355.0,1188.2,1115,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4034,3402.6,1640.5,1333,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4035,3408.3,1603.6,1090,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4036,3382.1,1593.1,904,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4037,3358.6,1605.1,677,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4038,3367.8,1657.0,949,Mangroves,0
4039,3334.2,1640.4,577,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4040,3340.7,1621.9,1020,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4041,3365.6,1536.9,1531,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4042,3390.7,1557.1,1294,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4043,3362.3,1570.4,746,Montane Grasslands & Shrublands,1
4044,3328.6,1550.9,582,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4045,3328.7,1582.5,782,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4046,3272.0,1619.6,1067,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4047,3306.9,1618.2,1079,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4048,3379.2,1622.9,721,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4049,3429.9,1594.4,541,Tropical & Subtropical Moist Broadleaf Forests,1
4050,3299.4,1583.2,1456,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4051,3432.8,1391.5,1475,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4052,3442.4,1356.1,1551,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4053,3359.7,1364.3,1146,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4054,3362.6,1411.2,1288,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4055,3374.5,1468.6,986,Flooded Grasslands & Savannas,0
4056,3333.9,1493.2,840,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4057,3349.9,1475.0,744,Montane Grasslands & Shrublands,0
4058,3371.7,1501.3,1233,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4059,3347.9,1435.7,1075,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4060,3385.3,1384.4,1242,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4061,3323.4,1448.3,763,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4062,3336.7,1383.4,807,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4063,3293.1,1430.6,570,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4064,3303.5,1396.3,649,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4065,3296.8,1378.8,712,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4066,3277.7,1404.7,597,Tropical & Subtropical Moist Broadleaf Forests,1
4067,3272.9,1429.1,463,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4068,3254.4,1446.4,392,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4069,3282.4,1447.9,369,Tropical & Subtropical Moist Broadleaf Forests,0
4070,3274.5,1464.6,516,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4071,3302.7,1461.7,585,Tropical & Subtropical Moist Broadleaf Forests,0
4072,3290.0,1486.7,885,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4073,3331.6,1520.7,1212,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4074,3307.5,1353.9,662,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4075,3332.0,1356.6,578,Tropical & Subtropical Moist Broadleaf Forests,0
4076,3316.4,1480.6,657,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4077,3300.9,1523.3,1250,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4078,2972.4,1435.5,950,Tropical & Subtropical Moist Broadleaf Forests,1
4079,3009.3,1483.3,522,Tropical & Subtropical Moist Broadleaf Forests,1
4080,3011.9,1505.2,471,Tropical & Subtropical Moist Broadleaf Forests,1
4081,3063.8,1463.5,657,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4082,3092.8,1560.9,1194,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4083,3105.1,1538.3,1382,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4084,3076.1,1579.6,876,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4085,3076.9,1493.3,1493,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4086,3102.1,1459.8,1555,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4087,3109.7,1503.1,1233,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4088,3137.9,1490.0,1455,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4089,3154.8,1463.7,1143,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4090,3185.6,1479.8,818,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4091,3144.7,1522.5,1102,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4092,3148.7,1548.4,1278,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4093,3146.8,1571.4,1240,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4094,3139.4,1595.6,1088,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4095,3176.9,1597.3,1160,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4096,3177.8,1515.2,1411,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4097,3209.4,1508.6,1315,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4098,3210.7,1540.1,1184,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4099,3242.8,1505.5,1221,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4100,3251.9,1545.6,1244,Flooded Grasslands & Savannas,1
4101,3221.4,1566.9,1207,Flooded Grasslands & Savannas,0
4102,3275.7,1569.5,1517,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4103,3273.3,1528.8,1000,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4104,3246.7,1599.9,1413,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4105,3219.0,1473.8,1219,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4106,3233.1,1643.5,1522,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4107,3191.1,1573.9,1146,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4108,3212.2,1611.6,1385,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4109,3246.2,1465.3,848,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4110,2734.4,357.8,785,Temperate Conifer Forests,1
4111,2794.6,613.2,190,Temperate Broadleaf & Mixed Forests,1
4112,2826.4,641.7,354,Temperate Broadleaf & Mixed Forests,0
4113,3209.6,155.6,2501,Boreal Forests/Taiga,1
4114,3129.0,129.5,3880,Boreal Forests/Taiga,1
4115,3278.9,484.6,812,Temperate Broadleaf & Mixed Forests,0
4116,3367.2,461.6,1144,Temperate Broadleaf & Mixed Forests,0
4117,3384.0,358.7,880,Boreal Forests/Taiga,0
4118,2675.0,482.1,312,Temperate Broadleaf & Mixed Forests,1
4119,2676.8,446.0,367,Temperate Broadleaf & Mixed Forests,1
4120,2696.5,463.0,154,Temperate Broadleaf & Mixed Forests,0
4121,2710.5,431.0,242,Temperate Broadleaf & Mixed Forests,1
4122,3462.6,256.7,3289,Boreal Forests/Taiga,0
4123,3176.7,269.0,955,Boreal Forests/Taiga,1
4124,3270.7,238.1,1043,Boreal Forests/Taiga,1
4125,3126.1,576.0,450,Temperate Broadleaf & Mixed Forests,0
4126,3111.3,608.6,377,Temperate Broadleaf & Mixed Forests,0
4127,3179.7,589.5,568,Temperate Broadleaf & Mixed Forests,0
4128,3190.5,611.8,505,Temperate Broadleaf & Mixed Forests,0
4129,3574.8,267.8,4012,Boreal Forests/Taiga,0
4130,2759.3,506.4,177,Temperate Broadleaf & Mixed Forests,1
4131,5009.1,722.5,774,Temperate Broadleaf & Mixed Forests,1
4132,3254.0,1540.5,101,Water,0
4133,3260.4,1430.1,56,Water,0
4134,3268.0,1402.6,43,Water,0
4135,3288.9,1370.8,105,Water,0
4136,4080.5,549.6,108,Water,0
4137,4072.3,606.1,102,Water,0
4138,4010.6,677.8,184,Water,0
4139,3236.9,215.6,115,Water,0
4140,3247.4,278.7,73,Water,0
4141,2949.8,443.1,151,Temperate Broadleaf & Mixed Forests,1
4142,2964.9,396.4,214,Temperate Broadleaf & Mixed Forests,1
4143,2983.0,322.3,361,Boreal Forests/Taiga,1
4144,2944.6,326.6,768,Tundra,1
4145,2925.1,345.4,660,Temperate Broadleaf & Mixed Forests,1
4146,2934.5,283.7,2760,Montane Grasslands & Shrublands,0
4147,3410.8,379.8,519,Temperate Broadleaf & Mixed Forests,0
4148,3276.7,381.9,697,Temperate Broadleaf & Mixed Forests,0
4149,2953.0,406.4,185,Temperate Broadleaf & Mixed Forests,1
4150,2685.4,745.5,373,"Mediterranean Forests, Woodlands & Scrub",0
4151,3219.1,104.6,6332,Boreal Forests/Taiga,0
4152,3251.9,187.6,2776,Boreal Forests/Taiga,1
4153,3074.4,136.3,2664,Montane Grasslands & Shrublands,0
4154,2815.7,672.8,259,Montane Grasslands & Shrublands,0
4155,3199.5,581.0,563,Montane Grasslands & Shrublands,0
4156,3497.0,674.6,633,Montane Grasslands & Shrublands,0
4157,2908.3,628.4,130,Montane Grasslands & Shrublands,0
4158,3387.7,1266.2,350,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
4159,3002.1,585.1,119,Montane Grasslands & Shrublands,0
4160,2965.9,598.7,173,Montane Grasslands & Shrublands,0
4161,2924.4,609.2,178,Montane Grasslands & Shrublands,0
4162,2923.8,594.7,76,Montane Grasslands & Shrublands,0
4163,3006.4,363.9,479,Temperate Broadleaf & Mixed Forests,1
4164,2994.3,335.2,297,Temperate Broadleaf & Mixed Forests,1
4165,3024.2,401.7,289,Temperate Broadleaf & Mixed Forests,1
4166,3029.6,380.9,775,Temperate Broadleaf & Mixed Forests,1
4167,2724.3,861.7,468,Montane Grasslands & Shrublands,0
4168,2763.8,842.8,268,Montane Grasslands & Shrublands,0
4169,2915.1,810.1,347,"Mediterranean Forests, Woodlands & Scrub",0
4170,3601.0,861.4,1429,Montane Grasslands & Shrublands,0
4171,3639.9,881.9,805,Deserts & Xeric Shrublands,0
4172,3546.5,798.6,746,Montane Grasslands & Shrublands,0
4173,3111.1,623.5,241,Temperate Broadleaf & Mixed Forests,0
4174,3112.4,704.9,144,Temperate Broadleaf & Mixed Forests,1
4175,3118.2,686.9,183,Temperate Broadleaf & Mixed Forests,1
4176,3141.6,641.5,313,Temperate Broadleaf & Mixed Forests,0
4177,3632.8,798.0,365,Montane Grasslands & Shrublands,0
4178,3409.2,719.6,257,Montane Grasslands & Shrublands,0
4179,3495.3,754.9,450,Montane Grasslands & Shrublands,0
4180,4855.0,868.3,163,Temperate Broadleaf & Mixed Forests,1
4181,4845.9,860.0,181,Temperate Broadleaf & Mixed Forests,1
4182,4834.5,851.0,163,Temperate Broadleaf & Mixed Forests,1
4183,4870.9,818.5,95,Temperate Broadleaf & Mixed Forests,1
4184,4896.8,817.9,179,Temperate Broadleaf & Mixed Forests,1
4185,4917.1,810.3,100,Temperate Broadleaf & Mixed Forests,1
4186,4880.6,840.6,163,Temperate Broadleaf & Mixed Forests,1
4187,4921.4,837.6,119,Temperate Broadleaf & Mixed Forests,1
4188,4961.0,795.6,344,Temperate Broadleaf & Mixed Forests,0
4189,4976.9,813.4,102,Temperate Broadleaf & Mixed Forests,1
4190,4993.6,807.4,140,Temperate Broadleaf & Mixed Forests,1
4191,4990.1,782.2,227,Temperate Broadleaf & Mixed Forests,0
4192,4997.0,727.1,337,Temperate Broadleaf & Mixed Forests,1
4193,4995.8,685.7,211,Temperate Broadleaf & Mixed Forests,1
4194,4658.4,720.6,692,Temperate Broadleaf & Mixed Forests,1
4195,4597.4,757.6,847,Temperate Broadleaf & Mixed Forests,0
4196,4663.3,823.8,328,Temperate Broadleaf & Mixed Forests,1
4197,4603.9,887.0,453,Temperate Broadleaf & Mixed Forests,0
4198,4482.9,822.5,505,Temperate Broadleaf & Mixed Forests,0
4199,4496.3,934.9,684,Tropical & Subtropical Moist Broadleaf Forests,0
4200,4781.7,594.2,1187,Temperate Broadleaf & Mixed Forests,0
4201,4779.3,680.3,914,Temperate Broadleaf & Mixed Forests,0
4202,4728.5,623.9,708,"Temperate Grasslands, Savannas & Shrublands",0
4203,4667.4,642.6,1316,"Temperate Grasslands, Savannas & Shrublands",0
4204,4322.6,754.2,1707,Montane Grasslands & Shrublands,1
4205,4252.8,873.8,1559,Montane Grasslands & Shrublands,0
4206,4263.4,646.2,1701,Deserts & Xeric Shrublands,0
4207,4207.8,681.8,2608,Deserts & Xeric Shrublands,0
4208,4113.3,645.4,1351,Deserts & Xeric Shrublands,0
4209,4032.2,737.8,1210,Deserts & Xeric Shrublands,0
4210,3983.1,761.1,734,Montane Grasslands & Shrublands,0
4211,4493.4,873.8,900,Temperate Broadleaf & Mixed Forests,0
4212,4420.6,906.4,706,Temperate Conifer Forests,0
4213,4443.9,922.1,506,Temperate Broadleaf & Mixed Forests,0
4214,4969.0,493.3,1488,Boreal Forests/Taiga,0
4215,4930.9,536.5,617,Temperate Broadleaf & Mixed Forests,0
4216,4969.4,534.9,2578,Temperate Broadleaf & Mixed Forests,1
4217,4913.0,600.6,1173,Temperate Broadleaf & Mixed Forests,0
4218,4734.1,547.9,1186,Temperate Conifer Forests,0
4219,4628.6,584.7,2318,"Temperate Grasslands, Savannas & Shrublands",0
4220,4472.9,531.6,2213,"Temperate Grasslands, Savannas & Shrublands",0
4221,4464.6,617.2,2790,"Temperate Grasslands, Savannas & Shrublands",0
4222,4247.1,536.9,2383,Deserts & Xeric Shrublands,0
4223,4489.8,729.4,1832,Deserts & Xeric Shrublands,0
4224,4996.6,824.3,2388,Water,0
4225,5071.4,674.8,8893,Water,0
4226,4919.0,686.3,6485,Water,0
4227,4806.3,809.2,302,Temperate Broadleaf & Mixed Forests,1
4228,4788.8,817.5,291,Temperate Broadleaf & Mixed Forests,1
4229,4802.3,788.1,201,Temperate Broadleaf & Mixed Forests,0
4230,4792.5,776.6,171,Temperate Broadleaf & Mixed Forests,1
4231,4778.7,751.5,321,Temperate Broadleaf & Mixed Forests,1
4232,4780.7,707.2,407,Temperate Broadleaf & Mixed Forests,0
4233,4678.2,742.3,2460,Water,0
4234,4701.8,815.0,2836,Water,0
4235,3114.7,435.5,34,Water,0
4236,3100.4,542.8,375,Temperate Broadleaf & Mixed Forests,0
4237,3071.8,531.1,200,Temperate Broadleaf & Mixed Forests,0
4238,3060.2,511.5,368,Temperate Broadleaf & Mixed Forests,0
4239,3115.0,632.1,164,Temperate Broadleaf & Mixed Forests,0
4240,3088.3,583.2,391,Temperate Broadleaf & Mixed Forests,1
4241,3215.0,381.3,648,Temperate Broadleaf & Mixed Forests,0
4242,3256.9,430.9,832,Temperate Broadleaf & Mixed Forests,0
4243,3304.8,393.8,580,Temperate Broadleaf & Mixed Forests,0
4244,3314.3,471.2,753,Temperate Broadleaf & Mixed Forests,0
4245,3331.1,419.7,1060,Temperate Broadleaf & Mixed Forests,0
4246,3297.2,450.4,568,Temperate Broadleaf & Mixed Forests,0
4247,3246.4,504.2,639,Temperate Broadleaf & Mixed Forests,0
4248,3387.8,383.6,397,Temperate Broadleaf & Mixed Forests,0
4249,3357.7,394.4,437,Temperate Broadleaf & Mixed Forests,0
4250,3405.4,352.4,377,Boreal Forests/Taiga,0
4251,3361.4,413.2,464,Temperate Broadleaf & Mixed Forests,0
4252,3401.0,425.4,467,Temperate Broadleaf & Mixed Forests,0
4253,3413.0,399.4,825,Temperate Broadleaf & Mixed Forests,0
4254,3469.2,388.4,541,Temperate Broadleaf & Mixed Forests,0
4255,3417.0,461.2,526,Temperate Broadleaf & Mixed Forests,0
4256,3515.4,244.1,2722,Boreal Forests/Taiga,0
4257,3493.9,185.1,3177,Boreal Forests/Taiga,1
4258,3407.6,223.8,2437,Boreal Forests/Taiga,1
4259,3417.5,293.2,881,Boreal Forests/Taiga,0
4260,3345.7,349.0,1090,Temperate Broadleaf & Mixed Forests,0
4261,3375.7,324.1,1443,Boreal Forests/Taiga,0
4262,3451.9,303.1,2041,Boreal Forests/Taiga,0
4263,3468.8,330.3,1463,Boreal Forests/Taiga,0
4264,3559.0,416.5,552,Temperate Broadleaf & Mixed Forests,0
4265,3638.3,420.7,1473,Temperate Broadleaf & Mixed Forests,0
4266,3630.2,358.9,1765,Boreal Forests/Taiga,0
4267,3579.8,440.9,929,Temperate Broadleaf & Mixed Forests,0
4268,3356.1,920.4,697,Deserts & Xeric Shrublands,1
4269,3381.5,967.9,733,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4270,3395.8,868.1,616,"Temperate Grasslands, Savannas & Shrublands",0
4271,3386.6,852.9,458,"Temperate Grasslands, Savannas & Shrublands",0
4272,3415.0,901.8,3260,Deserts & Xeric Shrublands,0
4273,3494.2,1007.0,2181,Deserts & Xeric Shrublands,0
4274,3530.7,975.2,814,Deserts & Xeric Shrublands,0
4275,3551.3,1013.5,891,Deserts & Xeric Shrublands,0
4276,3503.9,1039.5,1827,Deserts & Xeric Shrublands,0
4277,3456.6,1034.8,1029,Deserts & Xeric Shrublands,0
4278,3451.6,1081.2,567,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4279,3480.9,1154.2,499,Tropical & Subtropical Moist Broadleaf Forests,1
4280,3496.8,1176.4,239,Tropical & Subtropical Moist Broadleaf Forests,0
4281,3506.1,1162.9,402,Deserts & Xeric Shrublands,0
4282,3490.7,1121.6,603,Deserts & Xeric Shrublands,0
4283,3577.7,1154.5,352,Tropical & Subtropical Moist Broadleaf Forests,1
4284,3608.3,1127.5,903,Deserts & Xeric Shrublands,1
4285,3680.4,1017.5,369,Deserts & Xeric Shrublands,0
4286,3727.5,1044.0,359,Deserts & Xeric Shrublands,1
4287,3713.1,1040.5,430,Deserts & Xeric Shrublands,0
4288,3539.1,885.9,521,Deserts & Xeric Shrublands,0
4289,3568.8,862.5,377,Temperate Broadleaf & Mixed Forests,0
4290,3549.6,864.9,498,Deserts & Xeric Shrublands,0
4291,3521.9,842.0,779,Deserts & Xeric Shrublands,0
4292,3445.9,781.8,575,"Mediterranean Forests, Woodlands & Scrub",0
4293,3497.4,786.9,504,Temperate Broadleaf & Mixed Forests,0
4294,3513.8,806.8,435,"Temperate Grasslands, Savannas & Shrublands",0
4295,3461.4,770.4,459,"Mediterranean Forests, Woodlands & Scrub",0
4296,3470.3,759.2,483,"Temperate Grasslands, Savannas & Shrublands",1
4297,3386.6,825.1,391,"Mediterranean Forests, Woodlands & Scrub",0
4298,3388.2,778.0,296,"Mediterranean Forests, Woodlands & Scrub",0
4299,3558.1,712.7,363,Temperate Broadleaf & Mixed Forests,0
4300,3554.1,771.2,325,"Temperate Grasslands, Savannas & Shrublands",0
4301,3491.7,687.3,298,Temperate Broadleaf & Mixed Forests,0
4302,3480.9,733.5,478,"Temperate Grasslands, Savannas & Shrublands",1
4303,3458.7,714.4,417,Temperate Broadleaf & Mixed Forests,0
4304,3514.8,748.1,393,"Temperate Grasslands, Savannas & Shrublands",1
4305,3539.8,701.0,314,Temperate Broadleaf & Mixed Forests,0
4306,3549.0,685.4,318,"Temperate Grasslands, Savannas & Shrublands",0
4307,3327.8,751.7,562,Temperate Broadleaf & Mixed Forests,1
4308,3262.5,757.7,375,"Mediterranean Forests, Woodlands & Scrub",0
4309,3244.2,761.3,317,"Mediterranean Forests, Woodlands & Scrub",0
4310,3396.6,744.8,437,Temperate Broadleaf & Mixed Forests,0
4311,3284.3,750.6,403,"Mediterranean Forests, Woodlands & Scrub",0
4312,3286.5,727.2,611,Temperate Broadleaf & Mixed Forests,0
4313,3333.1,711.3,464,Temperate Conifer Forests,0
4314,3338.8,734.5,421,Temperate Broadleaf & Mixed Forests,0
4315,3381.3,716.6,320,Temperate Broadleaf & Mixed Forests,0
4316,3305.1,894.9,297,Flooded Grasslands & Savannas,1
4317,3270.6,905.9,543,Deserts & Xeric Shrublands,0
4318,3297.5,927.0,288,Flooded Grasslands & Savannas,0
4319,3316.9,992.2,343,Deserts & Xeric Shrublands,0
4320,3304.9,968.2,350,Deserts & Xeric Shrublands,0
4321,3312.3,944.6,588,Deserts & Xeric Shrublands,0
4322,3338.2,1007.8,995,Deserts & Xeric Shrublands,0
4323,3259.0,961.5,1749,Deserts & Xeric Shrublands,0
4324,3757.1,829.9,693,Deserts & Xeric Shrublands,0
4325,3755.2,798.7,686,Deserts & Xeric Shrublands,0
4326,3712.7,799.0,544,Temperate Conifer Forests,0
4327,3711.2,967.3,621,Deserts & Xeric Shrublands,1
4328,3795.4,921.2,3106,Deserts & Xeric Shrublands,0
4329,3635.7,925.4,398,Temperate Broadleaf & Mixed Forests,0
4330,3653.8,914.0,469,Temperate Broadleaf & Mixed Forests,0
4331,3614.5,912.5,416,Temperate Broadleaf & Mixed Forests,0
4332,3619.6,938.9,234,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
4333,3441.9,1126.0,3760,Water,0
4334,3692.8,848.8,1131,Deserts & Xeric Shrublands,0
4335,3616.8,841.0,300,Deserts & Xeric Shrublands,0
4336,3718.1,826.4,1347,Deserts & Xeric Shrublands,0
4337,3593.6,815.7,415,Temperate Broadleaf & Mixed Forests,0
4338,3569.0,795.7,339,Temperate Broadleaf & Mixed Forests,0
4339,3573.5,774.4,202,Temperate Conifer Forests,1
4340,3563.8,753.3,189,Temperate Broadleaf & Mixed Forests,1
4341,3636.2,790.4,367,Temperate Broadleaf & Mixed Forests,1
4342,3590.9,873.2,350,Temperate Broadleaf & Mixed Forests,0
4343,3853.3,780.5,792,Deserts & Xeric Shrublands,0
4344,3856.7,762.1,526,"Temperate Grasslands, Savannas & Shrublands",0
4345,3677.0,918.9,491,Temperate Broadleaf & Mixed Forests,0
4346,3644.9,1163.7,6321,Water,0
4347,3628.7,986.4,2000,Water,0
4348,4697.0,1118.2,244,Tropical & Subtropical Moist Broadleaf Forests,0
4349,4706.5,1174.0,204,Tropical & Subtropical Moist Broadleaf Forests,1
4350,4695.1,1191.5,213,Tropical & Subtropical Moist Broadleaf Forests,1
4351,4726.0,1239.6,274,Tropical & Subtropical Moist Broadleaf Forests,1
4352,4740.3,1239.2,182,Tropical & Subtropical Moist Broadleaf Forests,1
4353,4756.6,1229.2,193,Tropical & Subtropical Moist Broadleaf Forests,1
4354,4724.9,1274.7,345,Tropical & Subtropical Moist Broadleaf Forests,1
4355,4772.4,1261.8,241,Tropical & Subtropical Moist Broadleaf Forests,1
4356,4670.0,1227.0,156,Tropical & Subtropical Moist Broadleaf Forests,1
4357,4699.6,1251.0,2415,Water,0
4358,4764.1,1162.8,6809,Water,0
4359,4936.0,825.3,115,Temperate Broadleaf & Mixed Forests,1
4360,4952.6,817.6,113,Temperate Broadleaf & Mixed Forests,1
4361,2763.6,412.9,192,Temperate Broadleaf & Mixed Forests,1
4362,2747.3,422.0,234,Temperate Broadleaf & Mixed Forests,1
4363,2727.8,399.4,333,Boreal Forests/Taiga,1
4364,2709.6,389.1,255,Boreal Forests/Taiga,1
4365,2735.2,441.3,49,Temperate Broadleaf & Mixed Forests,1
4366,2751.9,480.6,229,Temperate Broadleaf & Mixed Forests,0
4367,2797.8,449.6,157,Temperate Broadleaf & Mixed Forests,1
4368,2787.9,439.2,205,Temperate Broadleaf & Mixed Forests,1
4369,2737.4,488.1,234,Temperate Broadleaf & Mixed Forests,1
4370,2804.1,480.8,204,Temperate Broadleaf & Mixed Forests,0
4371,2801.8,507.9,258,Temperate Broadleaf & Mixed Forests,1
4372,2777.5,474.9,247,Temperate Broadleaf & Mixed Forests,0
4373,2745.2,514.6,232,Temperate Broadleaf & Mixed Forests,1
4374,2768.5,512.0,163,Temperate Broadleaf & Mixed Forests,1
4375,2767.4,459.7,179,Temperate Broadleaf & Mixed Forests,1
4376,2791.5,475.7,196,Temperate Broadleaf & Mixed Forests,0
4377,2686.6,474.0,250,Temperate Broadleaf & Mixed Forests,0
4378,2660.7,489.3,403,Temperate Broadleaf & Mixed Forests,1
4379,2687.3,456.8,229,Temperate Broadleaf & Mixed Forests,0
4380,2682.5,426.1,226,Temperate Broadleaf & Mixed Forests,1
4381,2907.2,477.7,238,Temperate Broadleaf & Mixed Forests,1
4382,2911.1,464.9,154,Temperate Broadleaf & Mixed Forests,1
4383,2877.1,489.9,144,Temperate Broadleaf & Mixed Forests,1
4384,2779.7,569.3,226,Temperate Broadleaf & Mixed Forests,0
4385,2784.0,549.0,234,Temperate Broadleaf & Mixed Forests,1
4386,2789.2,598.8,262,Temperate Broadleaf & Mixed Forests,1
4387,2809.4,619.2,275,Temperate Broadleaf & Mixed Forests,0
4388,2826.3,559.0,333,Temperate Broadleaf & Mixed Forests,0
4389,2816.6,587.5,219,Temperate Broadleaf & Mixed Forests,0
4390,2874.5,561.3,258,Temperate Broadleaf & Mixed Forests,0
4391,2869.5,635.6,421,Temperate Broadleaf & Mixed Forests,0
4392,2876.5,574.4,249,Temperate Broadleaf & Mixed Forests,0
4393,4295.6,1023.0,501,Tropical & Subtropical Moist Broadleaf Forests,0
4394,4287.9,1072.3,320,Mangroves,0
4395,4305.2,1071.2,491,Tropical & Subtropical Moist Broadleaf Forests,0
4396,4296.6,1096.7,413,Tropical & Subtropical Moist Broadleaf Forests,0
4397,4318.3,1062.0,371,Tropical & Subtropical Moist Broadleaf Forests,0
4398,4347.6,1070.6,293,Tropical & Subtropical Moist Broadleaf Forests,0
4399,4304.2,1130.0,365,Tropical & Subtropical Moist Broadleaf Forests,1
4400,4287.1,976.6,368,Tropical & Subtropical Moist Broadleaf Forests,0
4401,4269.8,1042.8,584,Montane Grasslands & Shrublands,0
4402,4341.0,973.4,413,Montane Grasslands & Shrublands,0
4403,4407.3,899.0,984,Montane Grasslands & Shrublands,0
4404,4309.8,962.2,424,Tropical & Subtropical Moist Broadleaf Forests,0
