province_id,assigned_tag,status,confidence,authority_type,source_url,source_note,reviewer,review_date
4621,ARW,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded arawak authority capital (Arawak, province 743). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4622,ARW,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded arawak authority capital (Arawak, province 743). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4623,ARW,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded arawak authority capital (Arawak, province 743). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4624,ARW,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded arawak authority capital (Arawak, province 743). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4625,ICH,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded yamasee authority capital (Ichisi, province 2537). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4626,ICH,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded yamasee authority capital (Ichisi, province 2537). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4627,HNI,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded caddo authority capital (Hasinai, province 2669). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4628,MSC,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
4629,LIP,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
4630,MSC,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
4633,PIM,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded piman authority capital (Pima, province 877). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4634,APA,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
4635,PIM,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded piman authority capital (Pima, province 877). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4637,YKT,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded yokuts authority capital (Yokuts, province 4636). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4638,YKT,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded yokuts authority capital (Yokuts, province 4636). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4639,PIM,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded piman authority capital (Pima, province 877). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4642,CCM,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
4643,GAM,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
4644,APA,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded apache authority capital (Apache, province 879). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4645,GAM,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
4646,YAQ,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded piman authority capital (Yaqui, province 862). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4647,CCM,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded chichimecan authority capital (Chichimeca, province 857). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4648,CCM,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded chichimecan authority capital (Chichimeca, province 857). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4649,YAQ,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded piman authority capital (Yaqui, province 862). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4650,YAQ,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded piman authority capital (Yaqui, province 862). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4657,,excluded,medium,impassable_or_non_playable_terrain,,"Retained as non-country terrain because the imported history has no owner, culture, religion, or population signal. This is a gameplay exclusion and does not claim the geographic area was literally uninhabited.",Codex terrain-exclusion pass,2026-07-10
4687,OIR,approved,source_explicit,state_or_polity,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
4691,KHN,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded ostyaki authority capital (Khanty Principalities, province 1068). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4694,FOI,approved,source_explicit,state_or_polity,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
4701,BYZ,approved,source_explicit,state_or_polity,,Promoted from the imported 1432.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
4735,ARA,approved,source_explicit,state_or_polity,,Promoted from the imported 1420.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
4736,ARA,approved,source_explicit,state_or_polity,,Promoted from the imported 1409.7.25 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
4737,ARA,approved,source_explicit,state_or_polity,,Promoted from the imported 1409.7.25 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
4739,VEN,approved,source_explicit,state_or_polity,,Promoted from the imported 1426.5.6 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
4753,VEN,approved,source_explicit,state_or_polity,,Promoted from the imported 1420.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
4763,,excluded,medium,impassable_or_non_playable_terrain,,"Retained as non-country terrain because the imported history has no owner, culture, religion, or population signal. This is a gameplay exclusion and does not claim the geographic area was literally uninhabited.",Codex terrain-exclusion pass,2026-07-10
4766,PRO,approved,source_explicit,state_or_polity,,Promoted from the imported 1430.6.26 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
4776,ORL,approved,source_explicit,state_or_polity,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
4777,BOU,approved,source_explicit,state_or_polity,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
4781,NGU,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded nguni authority capital (Nguni Communities, province 789). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4782,TSW,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,1444 gameplay territorialization based on imported culture and manual correction of an over-broad imported culture label. Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.,Codex cultural-homeland pass,2026-07-10
4783,SWZ,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,1444 gameplay territorialization based on imported culture and manual correction of an over-broad imported culture label. Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.,Codex cultural-homeland pass,2026-07-10
4784,NGU,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded nguni authority capital (Nguni Communities, province 789). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4796,BTN,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded sulawesi authority capital (Buton, province 2716). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4800,BNJ,approved,source_explicit,state_or_polity,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
4801,BNJ,approved,source_explicit,state_or_polity,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
4802,SMB,approved,source_explicit,state_or_polity,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
4803,SMB,approved,source_explicit,state_or_polity,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
4807,,excluded,medium,impassable_or_non_playable_terrain,,"Retained as non-country terrain because the imported history has no owner, culture, religion, or population signal. This is a gameplay exclusion and does not claim the geographic area was literally uninhabited.",Codex terrain-exclusion pass,2026-07-10
4808,,excluded,medium,impassable_or_non_playable_terrain,,"Retained as non-country terrain because the imported history has no owner, culture, religion, or population signal. This is a gameplay exclusion and does not claim the geographic area was literally uninhabited.",Codex terrain-exclusion pass,2026-07-10
4843,,excluded,medium,impassable_or_non_playable_terrain,,"Retained as non-country terrain because the imported history has no owner, culture, religion, or population signal. This is a gameplay exclusion and does not claim the geographic area was literally uninhabited.",Codex terrain-exclusion pass,2026-07-10
4844,,excluded,medium,impassable_or_non_playable_terrain,,"Retained as non-country terrain because the imported history has no owner, culture, religion, or population signal. This is a gameplay exclusion and does not claim the geographic area was literally uninhabited.",Codex terrain-exclusion pass,2026-07-10
4845,LUW,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded sulawesi authority capital (Luwu, province 2715). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4848,AWN,approved,medium,cultural_territorial_authority,https://aiatsis.gov.au/explore/map-indigenous-australia,"1444 gameplay territorialization based on imported culture and nearest encoded paman authority capital (Awngthim, province 2730). AIATSIS map used only as a general-location cross-check in accordance with its warning that boundaries are not exact. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4849,AWN,approved,medium,cultural_territorial_authority,https://aiatsis.gov.au/explore/map-indigenous-australia,"1444 gameplay territorialization based on imported culture and nearest encoded paman authority capital (Awngthim, province 2730). AIATSIS map used only as a general-location cross-check in accordance with its warning that boundaries are not exact. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4850,AWN,approved,medium,cultural_territorial_authority,https://aiatsis.gov.au/explore/map-indigenous-australia,"1444 gameplay territorialization based on imported culture and nearest encoded paman authority capital (Awngthim, province 2730). AIATSIS map used only as a general-location cross-check in accordance with its warning that boundaries are not exact. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4851,EOR,approved,medium,cultural_territorial_authority,https://aiatsis.gov.au/explore/map-indigenous-australia,"1444 gameplay territorialization based on imported culture and nearest encoded aboriginal authority capital (Eora, province 1090). AIATSIS map used only as a general-location cross-check in accordance with its warning that boundaries are not exact. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4852,MIA,approved,medium,cultural_territorial_authority,https://aiatsis.gov.au/explore/map-indigenous-australia,"1444 gameplay territorialization based on imported culture and nearest encoded gamilaraay authority capital (Mianjin, province 1094). AIATSIS map used only as a general-location cross-check in accordance with its warning that boundaries are not exact. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4853,MIA,approved,medium,cultural_territorial_authority,https://aiatsis.gov.au/explore/map-indigenous-australia,"1444 gameplay territorialization based on imported culture and nearest encoded gamilaraay authority capital (Mianjin, province 1094). AIATSIS map used only as a general-location cross-check in accordance with its warning that boundaries are not exact. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4854,EOR,approved,medium,cultural_territorial_authority,https://aiatsis.gov.au/explore/map-indigenous-australia,"1444 gameplay territorialization based on imported culture and nearest encoded aboriginal authority capital (Eora, province 1090). AIATSIS map used only as a general-location cross-check in accordance with its warning that boundaries are not exact. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4855,GMI,approved,medium,cultural_territorial_authority,https://aiatsis.gov.au/explore/map-indigenous-australia,"1444 gameplay territorialization based on imported culture and nearest encoded gamilaraay authority capital (Gamilaraay, province 4856). AIATSIS map used only as a general-location cross-check in accordance with its warning that boundaries are not exact. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4857,EOR,approved,medium,cultural_territorial_authority,https://aiatsis.gov.au/explore/map-indigenous-australia,"1444 gameplay territorialization based on imported culture and nearest encoded aboriginal authority capital (Eora, province 1090). AIATSIS map used only as a general-location cross-check in accordance with its warning that boundaries are not exact. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4858,EOR,approved,medium,cultural_territorial_authority,https://aiatsis.gov.au/explore/map-indigenous-australia,"1444 gameplay territorialization based on imported culture and nearest encoded aboriginal authority capital (Eora, province 1090). AIATSIS map used only as a general-location cross-check in accordance with its warning that boundaries are not exact. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4859,EOR,approved,medium,cultural_territorial_authority,https://aiatsis.gov.au/explore/map-indigenous-australia,"1444 gameplay territorialization based on imported culture and nearest encoded aboriginal authority capital (Eora, province 1090). AIATSIS map used only as a general-location cross-check in accordance with its warning that boundaries are not exact. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4860,EOR,approved,medium,cultural_territorial_authority,https://aiatsis.gov.au/explore/map-indigenous-australia,"1444 gameplay territorialization based on imported culture and nearest encoded aboriginal authority capital (Eora, province 1090). AIATSIS map used only as a general-location cross-check in accordance with its warning that boundaries are not exact. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4861,WRU,approved,medium,cultural_territorial_authority,https://aiatsis.gov.au/explore/map-indigenous-australia,"1444 gameplay territorialization based on imported culture and nearest encoded kulin authority capital (Wurundjeri, province 1087). AIATSIS map used only as a general-location cross-check in accordance with its warning that boundaries are not exact. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4862,KAU,approved,medium,cultural_territorial_authority,https://aiatsis.gov.au/explore/map-indigenous-australia,"1444 gameplay territorialization based on imported culture and nearest encoded yura authority capital (Kaurna, province 1086). AIATSIS map used only as a general-location cross-check in accordance with its warning that boundaries are not exact. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4863,NOO,approved,medium,cultural_territorial_authority,https://aiatsis.gov.au/explore/map-indigenous-australia,"1444 gameplay territorialization based on imported culture and nearest encoded nyoongah authority capital (Noongar, province 1084). AIATSIS map used only as a general-location cross-check in accordance with its warning that boundaries are not exact. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4864,NOO,approved,medium,cultural_territorial_authority,https://aiatsis.gov.au/explore/map-indigenous-australia,"1444 gameplay territorialization based on imported culture and nearest encoded nyoongah authority capital (Noongar, province 1084). AIATSIS map used only as a general-location cross-check in accordance with its warning that boundaries are not exact. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4865,MLG,approved,medium,cultural_territorial_authority,https://aiatsis.gov.au/explore/map-indigenous-australia,"1444 gameplay territorialization based on imported culture and nearest encoded nyoongah authority capital (Malagana, province 2726). AIATSIS map used only as a general-location cross-check in accordance with its warning that boundaries are not exact. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4866,MLG,approved,medium,cultural_territorial_authority,https://aiatsis.gov.au/explore/map-indigenous-australia,"1444 gameplay territorialization based on imported culture and nearest encoded nyoongah authority capital (Malagana, province 2726). AIATSIS map used only as a general-location cross-check in accordance with its warning that boundaries are not exact. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4867,LAR,approved,medium,cultural_territorial_authority,https://aiatsis.gov.au/explore/map-indigenous-australia,"1444 gameplay territorialization based on imported culture and nearest encoded gunwinyguan authority capital (Larrakia, province 4846). AIATSIS map used only as a general-location cross-check in accordance with its warning that boundaries are not exact. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4868,PLW,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
4870,,excluded,high,water_or_inland_lake,,Reviewed as water/inland-lake terrain from the imported name and map texture.,Codex terrain-exclusion pass,2026-07-10
4871,ABE,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded abenaki authority capital (Abenaki, province 2564). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4873,ABE,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded abenaki authority capital (Abenaki, province 2564). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4874,MAH,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
4875,SEN,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded iroquois authority capital (Seneca, province 958). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4876,SUS,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded susquehannock authority capital (Susquehannock, province 2557). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4877,TSC,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded iroquois authority capital (Tuscarora, province 937). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4878,JOA,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded catawba authority capital (Joara, province 936). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4880,ALT,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded yamasee authority capital (Altamaha, province 2538). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4881,KSI,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded creek authority capital (Kasihta, province 930). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4882,CHE,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded cherokee authority capital (Cherokee, province 4879). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4883,CHI,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded chickasaw authority capital (Chickasaw, province 919). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4884,NTZ,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded natchez authority capital (Natchez, province 2529). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4885,NTZ,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded natchez authority capital (Natchez, province 2529). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4886,CAD,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
4887,CHI,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded chickasaw authority capital (Chickasaw, province 919). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4889,HWK,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded shawnee authority capital (Hathawekela, province 4888). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4890,AGQ,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
4892,OSH,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
4893,STA,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
4894,AGQ,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
4895,AGQ,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
4896,MLS,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
4897,AGQ,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
4899,OJI,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded anishinabe authority capital (Ojibwa, province 4898). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4900,PAW,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded pawnee authority capital (Pawnee, province 901). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4903,PEO,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded illini authority capital (Peoria, province 915). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4904,KSK,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
