province_id,province_name,history_file,definition_status,current_owner,tribal_owner,dated_1444_owner,dated_owner_date,proposed_owner,country_name,category,status,confidence,authority_type,culture,religion,native_size,longitude,latitude,land_luma_ratio,source_url,source_note,reviewer,review_date
3821,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3822,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3823,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3824,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3825,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3826,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3827,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3828,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3829,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3830,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3831,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3832,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3833,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3834,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3835,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3836,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3837,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3838,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3839,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3840,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3841,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3842,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3843,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3844,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3845,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3846,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3847,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3848,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3849,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3850,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3851,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3852,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3853,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3854,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3855,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3856,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3857,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3858,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3859,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3860,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3861,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3862,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3863,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3864,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3865,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3866,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3867,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3868,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3869,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3870,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3871,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3872,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3873,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3874,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3875,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3876,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3877,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3878,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3879,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3880,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3881,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3882,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3883,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3884,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3885,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3886,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3887,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3888,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3889,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3890,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3891,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3892,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3893,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3894,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3895,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3896,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3897,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3898,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3899,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3900,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3901,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3902,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3903,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3904,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3905,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3906,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3907,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3908,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3909,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3910,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3911,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3912,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3913,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3914,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3915,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3916,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3917,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3918,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3919,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3920,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3921,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3922,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3923,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3924,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3925,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3926,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3927,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3928,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3929,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3930,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3931,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3932,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3933,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3934,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3935,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3936,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3937,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3938,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3939,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3940,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3941,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3942,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3943,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3944,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3945,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3946,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3947,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3948,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3949,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3950,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3951,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3952,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3953,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3954,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3955,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3956,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3957,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3958,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3959,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3960,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3961,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3962,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3963,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3964,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3965,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3966,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3967,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3968,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3969,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3970,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3971,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3972,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3973,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3974,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3975,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3976,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3977,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3978,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3979,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3980,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3981,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3982,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3983,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3984,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3985,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3986,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3987,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3988,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3989,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3990,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3991,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3992,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3993,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3994,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3995,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3996,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3997,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3998,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
3999,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4000,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4001,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4002,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4003,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4004,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4005,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4006,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4007,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4008,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4009,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4010,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4011,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4012,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4013,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4014,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4015,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4016,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4017,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4018,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4019,RNW,,,,,,,,,unused_definition,excluded,high,non_playable_definition,,,,,,,,Definition is reserved/unused and has no province history file.,,
4020,Comoros,4020 - Comoros.txt,x,MIR,,,,MIR,Merina,applied_documented_assignment,applied,medium,cultural_territorial_authority,madagasque,sunni,40,43.36912,-17.58905,1.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded madagasque authority capital (Merina, province 1792). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4021,Antankara,4021 - Antankara.txt,x,BTS,,,,BTS,Betsimisaraka,existing_owner,existing,source_explicit,state_or_polity,madagasque,shamanism,,48.46183,-18.99433,1.000000,,Existing top-level owner in the imported province history.,,
4022,Iboina,4022 - Iboina.txt,x,SKA,,,,SKA,Sakalava,existing_owner,existing,source_explicit,state_or_polity,madagasque,shamanism,,46.72855,-20.85660,1.000000,,Existing top-level owner in the imported province history.,,
4023,Tsimihety,4023 - Tsimihety.txt,x,BTS,,,,BTS,Betsimisaraka,existing_owner,existing,source_explicit,state_or_polity,madagasque,shamanism,,47.32695,-22.26895,1.000000,,Existing top-level owner in the imported province history.,,
4024,Maroantsetra,4024 - Maroantsetra.txt,x,BTS,,,,BTS,Betsimisaraka,existing_owner,existing,source_explicit,state_or_polity,madagasque,shamanism,,48.81739,-21.22401,1.000000,,Existing top-level owner in the imported province history.,,
4025,Vatomandry,4025 - Vatomandry.txt,x,BTS,,,,BTS,Betsimisaraka,existing_owner,existing,source_explicit,state_or_polity,madagasque,shamanism,,47.86966,-25.14423,1.000000,,Existing top-level owner in the imported province history.,,
4026,Antemoro,4026 - Antemoro.txt,x,ANT,,,,ANT,Antemoro,existing_owner,existing,source_explicit,state_or_polity,madagasque,sunni,,46.92178,-28.60227,1.000000,,Existing top-level owner in the imported province history.,,
4027,Betsileo,4027 - Betsileo.txt,x,MIR,,,,MIR,Merina,existing_owner,existing,source_explicit,state_or_polity,madagasque,shamanism,,45.62905,-27.39405,1.000000,,Existing top-level owner in the imported province history.,,
4028,Mahafaly,4028 - Mahafaly.txt,x,MFY,,,,MFY,Mahafaly,existing_owner,existing,source_explicit,state_or_polity,madagasque,shamanism,,43.72532,-30.73107,1.000000,,Existing top-level owner in the imported province history.,,
4029,Antanosy,4029 - Antanosy.txt,x,ANT,,,,ANT,Antemoro,existing_owner,existing,source_explicit,state_or_polity,madagasque,sunni,,45.48493,-30.94506,1.000000,,Existing top-level owner in the imported province history.,,
4030,Bara,4030 - Bara.txt,x,MIR,,,,MIR,Merina,existing_owner,existing,source_explicit,state_or_polity,madagasque,shamanism,,45.17497,-29.26919,1.000000,,Existing top-level owner in the imported province history.,,
4031,Antsalova,4031 - Antsalova.txt,x,SKA,,,,SKA,Sakalava,existing_owner,existing,source_explicit,state_or_polity,madagasque,shamanism,,44.08415,-25.05448,1.000000,,Existing top-level owner in the imported province history.,,
