province_id,province_name,pixel_count,centroid_x,centroid_y,longitude,latitude,mean_red,mean_green,mean_blue,luma_80_ratio,luma_100_ratio,luma_120_ratio
2794,Barawa,250,3477.092,1387.296,42.25730,-3.12459,22.648,202.732,205.752,1.000000,1.000000,0.980000
2795,Meregh,264,3549.303,1322.689,46.87306,1.52308,17.583,206.636,211.023,1.000000,1.000000,0.977273
2796,Pate,276,3449.290,1418.518,40.48018,-5.36518,21.804,203.000,206.587,1.000000,1.000000,0.985507
2797,Shendy,448,3344.089,1127.346,33.75571,15.39253,14.549,215.364,215.998,1.000000,1.000000,1.000000
2798,Soba,521,3325.917,1141.109,32.59416,14.43543,14.449,215.338,216.211,1.000000,1.000000,1.000000
2799,Sennar,715,3328.183,1200.421,32.73898,10.26689,17.162,216.000,217.000,1.000000,1.000000,1.000000
2800,Kosti,715,3303.782,1175.159,31.17924,12.05038,15.899,215.709,216.127,1.000000,1.000000,1.000000
2801,Medwa,1580,3231.289,1146.319,26.54548,14.07207,15.547,215.766,216.644,1.000000,1.000000,1.000000
2802,Kobbe,2318,3244.906,1189.340,27.41584,11.05056,19.157,215.063,216.952,1.000000,1.000000,1.000000
2803,Delta,724,1848.689,1038.072,-61.83094,21.48382,15.902,183.239,206.202,0.998619,0.986188,0.925414
2804,Guasipati,1522,1843.723,1077.313,-62.14840,18.83309,15.920,199.120,214.782,1.000000,1.000000,1.000000
2805,Uyapari,401,1822.387,1032.481,-63.51222,21.85770,16.000,189.127,207.312,1.000000,1.000000,1.000000
2806,Riohacha,335,1678.982,990.913,-72.67870,24.60620,16.000,176.651,206.349,0.997015,0.982090,0.922388
2807,Altagracia,223,1697.978,1013.036,-71.46450,23.15049,16.000,185.960,208.735,1.000000,1.000000,1.000000
2808,Coro,519,1719.247,999.938,-70.10497,24.01432,15.950,181.378,208.316,1.000000,0.978805,0.909441
2809,Llanos,704,1757.896,1038.892,-67.63447,21.42888,16.000,196.624,207.070,1.000000,1.000000,1.000000
2810,Apure,1094,1741.250,1066.364,-68.69848,19.57722,15.841,202.408,206.634,1.000000,1.000000,1.000000
2811,Atabapo,1633,1780.792,1077.314,-66.17098,18.83304,16.000,208.700,212.279,1.000000,1.000000,1.000000
2812,Pore,615,1697.028,1075.242,-71.52522,18.97410,15.354,201.239,209.779,1.000000,1.000000,1.000000
2813,Merida,417,1682.935,1048.456,-72.42601,20.78682,16.000,198.662,215.818,1.000000,1.000000,1.000000
2814,Meta,1652,1666.662,1122.933,-73.46619,15.69847,15.076,213.277,214.507,1.000000,1.000000,1.000000
2815,Puerto Carreno,2242,1721.152,1104.244,-69.98318,16.98910,14.784,208.101,209.149,1.000000,1.000000,1.000000
2816,Guavire,1199,1681.192,1146.988,-72.53745,14.02534,15.510,213.374,213.755,1.000000,1.000000,1.000000
2817,Nieva,450,1626.187,1135.549,-76.05341,14.82262,15.676,216.000,217.000,1.000000,1.000000,1.000000
2818,Popayan,407,1607.165,1143.283,-77.26931,14.28393,15.980,215.975,216.926,1.000000,1.000000,1.000000
2819,Darien,393,1590.870,1047.226,-78.31085,20.86950,15.962,194.038,208.705,1.000000,0.989822,0.969466
2820,Esmeraldas,600,1565.360,1174.372,-79.94148,12.10582,16.000,208.123,209.498,1.000000,1.000000,0.998333
2821,Piwra,744,1552.741,1260.782,-80.74812,5.96757,16.000,208.997,210.520,1.000000,1.000000,0.998656
2822,Tucume,392,1562.270,1283.526,-80.13897,4.33753,16.000,208.179,209.694,1.000000,1.000000,1.000000
2823,Moyomba,1416,1634.918,1295.102,-75.49529,3.50641,16.000,211.641,210.915,1.000000,1.000000,1.000000
2824,Wankapampa,652,1582.308,1247.492,-78.85814,6.91793,16.000,215.908,216.558,1.000000,1.000000,1.000000
2825,Pisqupampa,709,1607.559,1301.822,-77.24413,3.02355,16.000,216.000,217.000,1.000000,1.000000,1.000000
2826,Chimbote,370,1595.584,1344.143,-78.00956,-0.02067,16.000,211.603,212.632,1.000000,1.000000,1.000000
2827,Huaraz,601,1606.637,1333.130,-77.30302,0.77189,16.000,215.983,216.950,1.000000,1.000000,1.000000
2828,Camana,1093,1673.938,1432.568,-73.00114,-6.37098,18.396,214.780,216.285,1.000000,1.000000,1.000000
2829,Ayaviri,811,1688.880,1410.835,-72.04600,-4.81443,18.996,216.000,217.000,1.000000,1.000000,1.000000
2830,Quero,629,1693.366,1382.609,-71.75930,-2.78774,16.644,215.940,216.819,1.000000,1.000000,1.000000
2831,Tiahuanaco,569,1735.731,1454.612,-69.05128,-7.94491,18.763,215.699,216.719,1.000000,1.000000,1.000000
2832,Exaltacion,2114,1783.674,1383.791,-65.98677,-2.87270,16.128,208.747,209.565,1.000000,1.000000,1.000000
2833,Madre de Dios,1800,1738.535,1389.127,-68.87205,-3.25617,16.658,213.350,213.390,1.000000,1.000000,1.000000
2834,Santa Cruz de la Sierra,989,1812.519,1464.633,-64.14298,-8.65854,19.352,214.020,214.610,1.000000,1.000000,1.000000
2835,Sucre,889,1805.223,1501.575,-64.60934,-11.27668,21.845,216.000,217.000,1.000000,1.000000,1.000000
2836,Tucuman,1415,1781.372,1605.252,-66.13391,-18.48220,22.740,216.000,217.000,1.000000,1.000000,1.000000
2837,Santa Catalina,1289,1768.165,1560.478,-66.97807,-15.40029,22.989,216.000,217.000,1.000000,1.000000,1.000000
2838,Tarija,1070,1806.934,1525.466,-64.49998,-12.95766,21.807,216.000,217.000,1.000000,1.000000,1.000000
2839,Puna de Atacama,1874,1741.784,1581.044,-68.66435,-16.82213,24.974,216.000,217.000,1.000000,1.000000,1.000000
2840,Calama,831,1725.957,1536.568,-69.67606,-13.73500,22.783,214.046,215.037,1.000000,1.000000,1.000000
2841,Antofagasta,1012,1717.208,1574.481,-70.23525,-16.36954,24.707,212.867,214.318,1.000000,1.000000,1.000000
2842,Santiago del Estero,2126,1811.954,1638.161,-64.17908,-20.71312,20.573,211.389,211.589,1.000000,1.000000,1.000000
2843,La Rioja,1410,1751.199,1658.994,-68.06259,-22.10880,22.034,216.000,217.000,1.000000,1.000000,1.000000
2844,Chepes,1656,1783.507,1684.515,-65.99741,-23.79993,21.632,214.841,215.494,1.000000,1.000000,1.000000
2845,San Juan,1486,1735.256,1684.443,-69.08162,-23.79517,22.000,216.000,217.000,1.000000,1.000000,1.000000
2846,Quisquisacate,2618,1820.773,1693.949,-63.61538,-24.41960,20.389,210.960,211.073,1.000000,1.000000,1.000000
2847,San Luis,1022,1783.595,1731.741,-65.99180,-26.87109,22.241,215.920,216.759,1.000000,1.000000,1.000000
2848,Santa Fe,3155,1874.261,1694.673,-60.19639,-24.46704,19.576,205.340,206.390,1.000000,1.000000,1.000000
2849,Rosario,915,1851.775,1731.448,-61.63371,-26.85231,21.144,206.708,207.192,1.000000,1.000000,1.000000
2850,Montevideo,1037,1928.540,1744.543,-56.72685,-27.68992,20.449,205.922,207.324,1.000000,1.000000,1.000000
2851,Colonia,490,1900.304,1737.073,-58.53170,-27.21291,21.357,205.216,206.267,1.000000,1.000000,1.000000
2852,Salto,1311,1926.683,1686.879,-56.84552,-23.95552,19.840,209.150,209.281,1.000000,1.000000,1.000000
2853,Yareyu,1019,1917.319,1647.745,-57.44410,-21.35683,19.565,206.716,206.736,1.000000,1.000000,1.000000
2854,Chaco Central,1969,1868.459,1580.058,-60.56724,-16.75424,19.318,208.820,208.769,1.000000,1.000000,1.000000
2855,Misiones,797,1950.645,1618.903,-55.31389,-19.41136,19.538,214.439,214.836,1.000000,1.000000,1.000000
2856,Highveld,3419,3235.184,1869.175,26.79445,-35.32675,24.396,216.000,217.000,1.000000,1.000000,1.000000
2857,Rio Grande do Sul,1994,1995.694,1673.975,-52.43433,-23.10407,20.805,209.379,211.629,1.000000,1.000000,0.995988
2858,Santiago (Misiones),736,1908.554,1612.947,-58.00434,-19.00657,18.951,207.315,207.553,1.000000,1.000000,1.000000
2859,Itapua,940,1939.857,1602.972,-56.00343,-18.32651,19.747,213.843,214.214,1.000000,1.000000,1.000000
2860,Querandi,1578,1858.072,1770.316,-61.23122,-29.31976,22.675,207.337,207.714,1.000000,1.000000,1.000000
2861,Sauce,1494,1815.423,1738.963,-63.95734,-27.33378,21.570,210.172,210.233,1.000000,1.000000,1.000000
2862,Coquimbo,1213,1703.702,1690.317,-71.09862,-24.18136,22.252,211.442,212.880,1.000000,1.000000,1.000000
2863,Rio Negro,1737,1776.343,1808.659,-66.45538,-31.69680,24.617,213.006,213.484,1.000000,1.000000,1.000000
2864,Senqu,2633,3122.560,1867.247,19.59544,-35.21346,24.340,216.000,217.000,1.000000,1.000000,1.000000
2865,Puelches,2112,1805.538,1781.296,-64.58917,-30.00638,23.584,211.269,210.951,1.000000,1.000000,1.000000
2866,Olavarria,1394,1844.035,1795.585,-62.12843,-30.89284,24.036,211.404,210.627,1.000000,1.000000,1.000000
2867,Chanar,1025,1766.877,1771.420,-67.06041,-29.38896,23.519,216.032,216.759,1.000000,1.000000,1.000000
2868,Bahia Blanca,747,1791.210,1845.071,-65.50503,-33.89919,23.759,208.241,209.628,1.000000,1.000000,0.998661
2869,Florida Blanca,2249,1730.534,1959.866,-69.38345,-40.47293,23.401,211.220,212.534,1.000000,1.000000,0.993775
2870,Tehuelmapu,1516,1758.350,1839.347,-67.60545,-33.55660,24.976,215.712,216.345,1.000000,1.000000,1.000000
2871,Poya,1153,1717.936,1839.271,-70.18876,-33.55202,24.833,216.016,216.953,1.000000,1.000000,1.000000
2872,Chiquiyami,1707,1732.086,1767.900,-69.28427,-29.16806,23.149,216.000,217.000,1.000000,1.000000,1.000000
2873,Chiloe,1222,1690.863,1830.445,-71.91925,-33.02110,24.217,207.100,210.378,1.000000,1.000000,0.996727
2874,Aysen,674,1701.374,1882.154,-71.24741,-36.08520,22.957,209.516,213.340,1.000000,1.000000,0.998516
2875,Chubut,1870,1740.721,1869.923,-68.73233,-35.37065,24.560,215.744,216.511,1.000000,1.000000,1.000000
2876,Teush,2135,1724.959,1910.015,-69.73982,-37.68870,23.855,215.981,216.942,1.000000,1.000000,1.000000
2877,Mendoza,2626,1745.867,1726.717,-68.40338,-26.54814,22.000,216.000,217.000,1.000000,1.000000,1.000000
2878,Matara,1989,1830.135,1597.098,-63.01692,-17.92475,20.433,211.410,212.123,1.000000,1.000000,1.000000
2879,Santa Tecla,2271,1952.521,1665.861,-55.19395,-22.56594,20.853,211.635,211.775,1.000000,1.000000,1.000000
2880,Griqualand,2488,3178.695,1868.151,23.18363,-35.26658,24.670,216.000,217.000,1.000000,1.000000,1.000000
2881,Corumba,2394,1923.119,1502.334,-57.07336,-11.33024,19.003,209.428,209.191,1.000000,1.000000,1.000000
2882,Fuerte Borbon,3994,1864.914,1471.394,-60.79386,-9.13922,18.814,214.183,214.547,1.000000,1.000000,1.000000
2883,Melodia,2428,1871.465,1551.730,-60.37508,-14.79246,19.208,209.435,209.488,1.000000,1.000000,1.000000
2884,Povos das Missoes,1371,1983.215,1639.200,-53.23198,-20.78301,20.600,215.996,216.943,1.000000,1.000000,1.000000
2885,Barra,1778,2145.786,1343.493,-42.84037,0.02615,16.877,216.000,217.000,1.000000,1.000000,1.000000
2886,Parnaiba,1097,2150.724,1247.718,-42.52476,6.90178,15.703,208.330,208.707,1.000000,1.000000,0.999088
2887,Santa Catarina,2664,2009.314,1618.375,-51.56375,-19.37549,19.324,214.445,215.865,1.000000,1.000000,0.998874
2888,Cuiaba,2556,1957.204,1432.620,-54.89464,-6.37466,18.658,215.768,216.603,1.000000,1.000000,1.000000
2889,Rio Branco,2126,1845.895,1128.292,-62.00955,15.32688,15.368,210.698,211.361,1.000000,1.000000,1.000000
2890,Marajo,1109,2024.506,1191.684,-50.59267,10.88493,15.519,198.005,206.686,1.000000,0.990081,0.981064
2891,Santa Ana das Minas,2216,2087.831,1442.327,-46.54491,-7.06845,19.418,216.000,217.000,1.000000,1.000000,1.000000
2892,Araxas,1937,2052.291,1489.106,-48.81665,-10.39540,19.177,216.000,217.000,1.000000,1.000000,1.000000
2893,Ofaie,1943,1980.851,1508.099,-53.38309,-11.73674,19.000,216.000,217.000,1.000000,1.000000,1.000000
2894,Sao Joao del Rei,1348,2089.082,1525.636,-46.46495,-12.96954,19.000,216.000,217.000,1.000000,1.000000,1.000000
2895,Castro,1537,2014.416,1573.209,-51.23759,-16.28171,19.088,216.000,217.000,1.000000,1.000000,1.000000
2896,Campinas,1857,2052.844,1537.164,-48.78129,-13.77664,19.000,216.000,217.000,1.000000,1.000000,1.000000
2897,Araraquara,2190,2019.235,1524.263,-50.92957,-12.87322,19.000,216.000,217.000,1.000000,1.000000,1.000000
2898,Serro,1630,2155.948,1456.456,-42.19083,-8.07638,19.145,215.840,216.706,1.000000,1.000000,1.000000
2899,Vila Rica,1002,2138.591,1504.673,-43.30030,-11.49523,19.012,215.988,217.008,1.000000,1.000000,1.000000
2900,Guapore,1804,1810.243,1353.058,-64.28842,-0.66217,16.800,210.605,211.114,1.000000,1.000000,1.000000
2901,Cerejeiras,1771,1847.318,1370.592,-61.91860,-1.92367,16.813,213.810,213.896,1.000000,1.000000,1.000000
2902,Vila Bela,2058,1885.126,1397.093,-59.50190,-3.82832,16.226,215.944,216.703,1.000000,1.000000,1.000000
2903,Caceres Mato Grosso,2274,1915.533,1442.003,-57.55823,-7.04531,17.175,212.168,212.328,1.000000,1.000000,1.000000
2904,Diamantino,1999,1934.925,1390.442,-56.31872,-3.35065,18.857,216.000,217.000,1.000000,1.000000,1.000000
2905,Rio Das Mortes,3135,1983.338,1382.458,-53.22413,-2.77692,19.176,215.498,216.171,1.000000,1.000000,1.000000
2906,Ipora,1277,1995.905,1455.386,-52.42083,-8.00011,19.000,216.000,217.000,1.000000,1.000000,1.000000
2907,Vila Boa,1449,2024.269,1463.926,-50.60780,-8.60825,19.000,216.000,217.000,1.000000,1.000000,1.000000
2908,Formosa,1891,2061.111,1405.241,-48.25288,-4.41319,19.035,215.941,216.840,1.000000,1.000000,1.000000
2909,Conceicao,1643,2035.783,1370.065,-49.87180,-1.88574,19.252,213.083,213.421,1.000000,1.000000,1.000000
2910,Pontal,2341,2056.292,1304.523,-48.56087,2.82943,18.017,213.459,213.495,1.000000,1.000000,1.000000
2911,Natividad,1772,2062.252,1355.600,-48.17990,-0.84511,19.193,215.623,216.602,1.000000,1.000000,1.000000
2912,Sergipe,608,2219.684,1344.944,-38.11678,-0.07830,16.000,210.043,211.130,1.000000,1.000000,0.996711
2913,Jeremoabo,624,2192.816,1335.268,-39.83422,0.61805,16.000,215.995,216.889,1.000000,1.000000,1.000000
2914,Inhambupe,1687,2180.611,1361.485,-40.61438,-1.26855,16.000,215.903,216.248,1.000000,1.000000,1.000000
2915,Pambu,1198,2189.572,1314.068,-40.04158,2.14322,16.000,215.988,216.965,1.000000,1.000000,1.000000
2916,Rio Contas,2394,2162.588,1402.873,-41.76641,-4.24329,17.625,215.881,216.461,1.000000,1.000000,1.000000
2917,Paratinga,1078,2128.816,1386.968,-43.92509,-3.10099,19.000,216.000,217.000,1.000000,1.000000,1.000000
2918,Campo Largo,2347,2102.313,1375.243,-45.61921,-2.25816,19.000,216.000,217.000,1.000000,1.000000,1.000000
2919,Luziana,865,2054.496,1451.428,-48.67568,-7.71792,19.073,216.000,217.000,1.000000,1.000000,1.000000
2920,Coxim,1558,1962.768,1477.737,-54.53900,-9.58961,18.881,215.687,216.405,1.000000,1.000000,1.000000
2921,Alegoas,646,2236.669,1327.800,-37.03112,1.15537,16.000,210.924,212.711,1.000000,0.998452,0.990712
2922,Borborema,1108,2218.392,1298.539,-38.19939,3.25949,16.000,215.719,215.728,1.000000,1.000000,1.000000
2923,Pastos Bons,1168,2087.947,1296.768,-46.53748,3.38671,17.816,215.664,216.055,1.000000,1.000000,1.000000
2924,Timon,815,2124.910,1265.845,-44.17476,5.60506,15.980,209.519,209.347,1.000000,1.000000,1.000000
2925,Parnagua,1843,2105.689,1317.959,-45.40343,1.86337,18.531,215.903,216.678,1.000000,1.000000,1.000000
2926,Grajau,2126,2084.358,1260.225,-46.76686,6.00747,15.943,212.010,211.798,1.000000,1.000000,1.000000
2927,Alcantara,1051,2095.005,1220.209,-46.08634,8.86266,15.199,202.666,206.178,1.000000,0.996194,0.987631
2928,Tucurui,1866,2042.879,1249.745,-49.41825,6.75693,16.000,207.886,208.073,1.000000,1.000000,1.000000
2929,Para,738,2019.024,1220.645,-50.94304,8.83168,15.923,202.965,206.547,1.000000,1.000000,0.995935
2930,Santarem,2310,1930.346,1221.853,-56.61139,8.74578,16.000,206.755,206.548,1.000000,1.000000,1.000000
2931,Pirara,2246,1877.530,1107.322,-59.98741,16.77711,15.993,206.941,211.765,1.000000,1.000000,1.000000
2932,Waddai,2855,3114.654,1183.579,19.09012,11.45720,20.506,208.330,216.445,1.000000,1.000000,1.000000
2933,Faro,1704,1848.195,1180.914,-61.86255,11.64510,14.746,206.078,206.460,1.000000,1.000000,1.000000
2934,Manaus,2990,1870.403,1235.473,-60.44299,7.77579,15.563,205.983,206.074,1.000000,1.000000,1.000000
2935,Muturu,2437,1971.264,1204.607,-53.99589,9.97030,16.000,210.258,210.530,1.000000,1.000000,1.000000
2936,Guyana,8160,1925.531,1161.629,-56.91918,13.00094,15.928,212.948,212.950,1.000000,1.000000,1.000000
2937,Suriname,1373,1931.207,1110.786,-56.55638,16.53829,15.831,208.161,208.757,1.000000,1.000000,1.000000
2938,Oiapoque,897,2002.734,1138.492,-51.98436,14.61780,15.652,201.735,206.819,0.998885,0.978818,0.963211
2939,Zaraza,695,1781.075,1038.836,-66.15289,21.43264,16.000,195.401,207.845,1.000000,1.000000,1.000000
2940,Chichas (Tupiza),876,1763.542,1528.153,-67.27358,-13.14600,22.171,216.000,217.000,1.000000,1.000000,1.000000
2941,Choquechaca (Caracaras),713,1781.854,1482.356,-66.10307,-9.91724,21.150,215.840,216.773,1.000000,1.000000,1.000000
2942,Charcas,564,1760.264,1456.849,-67.48311,-8.10437,19.239,215.612,216.218,1.000000,1.000000,1.000000
2943,Chachapoyas,837,1611.576,1269.879,-76.98734,5.31608,16.000,213.038,212.865,1.000000,1.000000,1.000000
2944,Ucayali,934,1654.296,1342.611,-74.25668,0.08958,16.000,214.590,214.706,1.000000,1.000000,1.000000
2945,Yurimaguas,794,1645.146,1257.222,-74.84151,6.22236,16.000,208.000,208.000,1.000000,1.000000,1.000000
2946,Quillacas,801,1748.145,1507.943,-68.25779,-11.72573,22.000,216.000,217.000,1.000000,1.000000,1.000000
2947,Macaya,501,1714.008,1410.307,-70.43983,-4.77661,18.922,215.695,216.866,1.000000,1.000000,1.000000
2948,Matamba,870,3068.603,1535.536,16.14653,-13.66282,25.000,216.000,217.000,1.000000,1.000000,1.000000
2949,Mbata,643,3050.891,1501.493,15.01435,-11.27090,25.000,216.000,217.000,1.000000,1.000000,1.000000
2950,Buhera,882,3298.082,1707.217,30.81488,-25.28597,25.000,216.000,217.000,1.000000,1.000000,1.000000
2951,Manikya,1065,3322.334,1689.071,32.36512,-24.09959,25.000,215.930,216.637,1.000000,1.000000,1.000000
2952,Madanda,987,3320.927,1730.630,32.27517,-26.79978,24.918,214.391,214.538,1.000000,1.000000,1.000000
2953,Hjälmaren,47,3056.532,329.787,15.37491,58.73714,16.000,74.298,153.872,0.106383,0.000000,0.000000
2954,Djerba,42,2976.071,834.333,10.23184,34.39399,16.000,122.262,200.667,0.809524,0.785714,0.000000
2955,Ingolstadt,148,2984.845,553.108,10.79262,49.35169,16.000,123.824,215.676,1.000000,0.797297,0.000000
2956,Straubing,180,3007.544,547.639,12.24361,49.60741,16.000,131.928,217.072,1.000000,1.000000,0.000000
2957,Regensburg,99,2996.354,548.121,11.52828,49.58491,16.000,128.717,214.303,1.000000,0.969697,0.000000
2958,Osterode,315,3121.956,458.410,19.55682,53.59266,15.987,115.724,208.644,1.000000,0.000000,0.000000
2959,Tarnow,354,3149.138,526.079,21.29436,50.60250,16.000,126.771,213.302,1.000000,0.954802,0.000000
2960,Sadecki,429,3129.075,534.371,20.01187,50.22225,16.000,130.620,215.725,1.000000,1.000000,0.000000
2961,Lwow,576,3204.847,540.965,24.85529,49.91764,16.000,127.835,214.288,1.000000,1.000000,0.000000
2962,Rowne,563,3216.151,517.425,25.57783,50.99614,16.000,121.735,213.419,1.000000,0.454707,0.000000
2963,Notec/Bydgoszcz,320,3070.434,463.866,16.26356,53.35897,16.000,120.869,206.153,1.000000,0.237500,0.000000
2964,Altmark,212,2982.618,476.104,10.65029,52.83011,12.679,81.156,206.259,0.000000,0.000000,0.000000
2965,Vogtland,153,2998.895,516.346,11.69076,51.04495,16.000,116.242,214.333,1.000000,0.000000,0.000000
2966,Glogau,271,3051.926,493.439,15.08051,52.06982,16.000,120.815,207.391,1.000000,0.261993,0.000000
2967,Eger,196,3005.995,524.469,12.14456,50.67596,16.000,125.291,214.352,1.000000,0.770408,0.000000
2968,Budejovice,212,3028.995,545.953,13.61476,49.68597,16.000,134.047,215.184,1.000000,1.000000,0.000000
2969,Sternberg,320,3039.947,479.788,14.31479,52.66965,16.000,115.050,206.109,1.000000,0.000000,0.000000
2970,Hradekco,176,3048.915,517.847,14.88802,50.97702,16.000,132.688,213.284,1.000000,1.000000,0.000000
2971,Hoya,151,2941.907,475.801,8.04805,52.84326,12.132,75.788,206.570,0.000000,0.000000,0.000000
2972,Paderborn,199,2944.573,494.839,8.21844,52.00785,13.658,83.598,214.492,0.020101,0.000000,0.000000
2973,Meppen,155,2922.568,474.665,6.81186,52.89265,11.581,74.832,206.297,0.000000,0.000000,0.000000
2974,Loon,118,2889.703,510.034,4.71115,51.32968,13.898,88.737,207.585,0.381356,0.000000,0.000000
2975,Kleves,120,2907.108,495.908,5.82369,51.96046,12.767,82.233,206.000,0.000000,0.000000,0.000000
2976,Umbria,194,2998.696,666.716,11.67800,43.73563,19.371,133.706,216.603,1.000000,1.000000,0.000000
2977,Urbino,130,3000.177,651.908,11.77267,44.50069,17.131,123.085,209.715,0.969231,0.823077,0.000000
2978,Arezzo,176,2989.449,655.824,11.08693,44.29934,19.188,130.028,215.614,1.000000,1.000000,0.000000
2979,Novara,168,2935.762,615.006,7.65524,46.36403,18.196,130.673,212.714,1.000000,1.000000,0.000000
2980,Lucca,124,2967.669,648.823,9.69477,44.65883,19.097,129.911,209.653,1.000000,0.983871,0.000000
2981,Asti,161,2930.696,630.416,7.33140,45.59338,20.230,137.180,216.106,1.000000,1.000000,0.000000
2982,Syracuse,199,3034.965,776.573,13.99633,37.75272,18.744,135.136,207.553,0.974874,0.874372,0.000000
2983,Salerno,190,3042.900,714.026,14.50355,41.22522,16.000,153.042,210.621,1.000000,0.989474,0.500000
2984,Costenza,260,3060.619,730.327,15.63617,40.33698,16.000,154.442,210.665,0.973077,0.942308,0.726923
2985,Capitanata,155,3048.826,692.181,14.88233,42.39694,16.000,148.174,206.419,0.974194,0.961290,0.206452
2986,Cagliari,293,2947.761,732.618,8.42223,40.21120,16.000,139.734,204.805,0.948805,0.904437,0.006826
2987,Urgell,254,2824.602,683.642,0.54987,42.84910,20.984,148.484,216.287,1.000000,1.000000,0.000000
2988,Tarragona,248,2815.681,700.367,-0.02036,41.96037,21.843,148.036,213.532,0.991935,0.967742,0.266129
2989,Rioja,263,2767.814,681.711,-3.08009,42.95088,20.757,151.243,217.038,1.000000,1.000000,0.277567
2990,Teruel,340,2788.641,711.541,-1.74879,41.35959,21.674,154.715,217.179,1.000000,1.000000,1.000000
2991,Draguignan,286,2902.266,644.577,5.51414,44.87576,20.531,139.906,217.976,1.000000,1.000000,0.000000
2992,Albenga,132,2933.508,643.553,7.51114,44.92795,16.841,133.000,209.902,0.969697,0.848485,0.000000
2993,Stargard,140,3019.557,462.650,13.01147,53.41115,15.086,102.264,206.000,1.000000,0.000000,0.000000
2994,Greifswald,139,3017.583,448.921,12.88526,53.99601,15.755,92.446,201.209,0.884892,0.000000,0.000000
2995,Stolp,470,3071.523,442.885,16.33317,54.25056,16.000,117.479,207.985,0.997872,0.000000,0.000000
2996,Wismar,257,2983.342,454.673,10.69660,53.75195,12.331,75.066,204.467,0.000000,0.000000,0.000000
2997,Pomerelia,347,3087.960,452.709,17.38378,53.83545,16.000,118.738,206.954,1.000000,0.000000,0.000000
2998,Bucaresti,860,3230.048,627.570,26.46612,45.73653,16.000,137.473,207.401,1.000000,1.000000,0.000000
2999,Hormuz,89,3680.360,961.899,55.25026,26.48995,15.011,162.135,185.798,0.876404,0.685393,0.685393
3000,Nis,482,3146.149,667.008,21.10330,43.72046,16.747,156.641,215.878,1.000000,1.000000,0.790456
3001,Skopje,361,3148.499,690.712,21.25346,42.47495,17.886,159.609,216.116,1.000000,1.000000,1.000000
3002,Sarajevo,295,3096.631,651.875,17.93803,44.50239,17.058,155.810,215.769,1.000000,1.000000,0.722034
3003,Euboea,128,3177.430,749.750,23.10275,39.26313,15.836,153.914,205.039,0.968750,0.867188,0.601563
4020,Comoros,140,3494.486,1592.200,43.36912,-17.58905,24.529,195.514,209.614,1.000000,1.000000,0.971429
4021,Antankara,644,3574.158,1612.767,48.46183,-18.99433,24.101,208.882,211.688,1.000000,1.000000,0.995342
4022,Iboina,592,3547.042,1640.294,46.72855,-20.85660,23.095,204.172,206.632,1.000000,1.000000,0.998311
4023,Tsimihety,1320,3556.404,1661.397,47.32695,-22.26895,24.686,214.349,214.222,1.000000,1.000000,1.000000
4024,Maroantsetra,767,3579.721,1645.764,48.81739,-21.22401,24.761,211.707,214.654,1.000000,1.000000,0.993481
4025,Vatomandry,785,3564.894,1705.039,47.86966,-25.14423,24.855,211.215,213.888,1.000000,1.000000,0.980892
4026,Antemoro,368,3550.065,1758.921,46.92178,-28.60227,24.739,206.557,210.688,1.000000,1.000000,0.975543
4027,Betsileo,1183,3529.841,1739.906,45.62905,-27.39405,25.000,215.799,216.584,1.000000,1.000000,1.000000
4028,Mahafaly,531,3500.058,1792.968,43.72532,-30.73107,24.757,210.620,211.691,1.000000,1.000000,1.000000
4029,Antanosy,798,3527.586,1796.431,45.48493,-30.94506,24.451,210.273,212.411,1.000000,1.000000,0.992481
4030,Bara,1089,3522.737,1769.511,45.17497,-29.26919,25.000,215.974,216.923,1.000000,1.000000,1.000000
4031,Antsalova,622,3505.672,1703.662,44.08415,-25.05448,24.633,210.404,211.251,1.000000,1.000000,1.000000
4032,Fiherana,734,3495.069,1766.839,43.40643,-29.10136,24.575,211.089,212.346,1.000000,1.000000,1.000000
4033,Al Qadirif,1115,3354.984,1188.176,34.45209,11.13278,16.003,215.420,216.871,1.000000,1.000000,1.000000
4034,Makua,1333,3402.632,1640.485,37.49776,-20.86943,25.000,215.834,216.431,1.000000,1.000000,1.000000
4035,Ngindo,1090,3408.260,1603.596,37.85750,-18.36913,25.000,215.798,216.483,1.000000,1.000000,1.000000
4036,Wayao,904,3382.080,1593.115,36.18407,-17.65182,25.000,216.017,216.751,1.000000,1.000000,1.000000
4037,Katsekera,677,3358.594,1605.059,34.68284,-18.46901,25.000,212.155,213.338,1.000000,1.000000,1.000000
4038,Lolo,949,3367.753,1657.006,35.26833,-21.97624,25.000,215.317,215.707,1.000000,1.000000,1.000000
4039,Lundu,577,3334.177,1640.395,33.12210,-20.86341,25.000,216.016,216.719,1.000000,1.000000,1.000000
4040,Kalonga,1020,3340.741,1621.899,33.54169,-19.61455,24.932,213.379,215.559,1.000000,1.000000,0.991176
4041,Kinga,1531,3365.599,1536.918,35.13062,-13.75944,25.000,215.633,216.482,1.000000,1.000000,1.000000
4042,Makonde,1294,3390.723,1557.111,36.73653,-15.16658,25.000,216.010,216.784,1.000000,1.000000,1.000000
4043,Phangwa,746,3362.346,1570.448,34.92267,-16.09084,24.928,214.286,215.988,1.000000,1.000000,1.000000
