province_id,province_name,longitude,latitude,biome_id,biome_name,red,green,blue,assignment_method,source_url
4561,Tetouan,-5.45360,35.50047,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4562,Mers el Kebir,-2.76384,35.44204,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
4563,Sale,-6.79259,34.89158,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
4564,Anfa,-8.14401,33.64430,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
4565,Tenerife,-17.64205,28.25223,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4566,Kairwan,8.81583,36.23829,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4567,Sabha,11.58847,30.29182,2,Deserts & Xeric Shrublands,194,157,96,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4568,Demnate,-7.10738,31.84852,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4569,High Atlas3,-8.27781,31.37300,7,Montane Grasslands & Shrublands,124,119,103,historical_gameplay_override,
4570,Texcoco,-99.23593,33.13218,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4571,Tlacopan,-99.61065,31.99420,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4572,Malinalco,-100.47273,32.02398,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4573,Acambaro,-101.41610,33.57112,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4574,Ihuatzio,-103.02039,33.11741,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4575,Puruaran,-102.34167,31.91079,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4576,Amaxocotlan,-105.42801,33.62267,2,Deserts & Xeric Shrublands,194,157,96,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4577,Tohono,-114.05380,44.41171,2,Deserts & Xeric Shrublands,194,157,96,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4578,Tzapotzingo,-105.58092,35.56085,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4579,Sayula,-104.37555,33.47819,2,Deserts & Xeric Shrublands,194,157,96,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4580,Tecoman,-103.72313,31.91715,2,Deserts & Xeric Shrublands,194,157,96,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4581,Yohualtepec,-99.27318,30.95870,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4582,Teotitlan,-97.63901,31.19292,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4583,Xocotla,-97.90897,33.09131,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4584,Mitla,-95.95462,30.50615,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4585,Tzotzil,-93.48445,30.38088,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4586,Jakaltek,-92.92792,29.36323,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4587,Qumarkaj,-91.62712,28.51972,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4588,Kobox,-89.81129,31.68914,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4589,Moran,-89.37145,29.85176,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4590,Xiu,-89.67769,33.03884,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4591,Sotuta,-88.73564,33.26893,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4592,Ulva,-84.92443,25.26616,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4593,Xicaque,-87.71720,28.18368,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4594,Tzul,-90.57975,29.35758,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4595,Guaymi,-82.56975,21.34452,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4596,Kuna,-77.47919,19.45830,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4597,Talamanca,-84.08117,23.02278,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4598,Cuauhtochco,-97.26586,32.73668,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4599,Sinu,-76.46051,21.02236,13,Tropical & Subtropical Dry Broadleaf Forests,126,143,76,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4600,Magangue,-74.80773,20.81297,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4601,Chimila,-73.93744,22.67415,5,Mangroves,43,103,82,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4602,Motilones,-73.66925,20.71465,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4603,Moniquira,-74.10552,19.14200,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4604,Pastos,-78.33775,13.46669,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4605,Putumayos,-76.25514,12.16700,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4606,Chichitames,-103.60037,40.93812,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4607,Pijaos,-75.71671,16.33542,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4608,Achaguas,-72.22546,17.78166,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4609,Variquicimeto,-70.17782,23.09859,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4610,Yukpa,-72.78094,21.90033,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4611,Wayuu,-71.09212,22.04962,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4612,Tacarigua,-68.16423,22.86419,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4613,Guanaguanare,-69.28955,22.09370,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4614,Tunebo,-71.73937,19.89821,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4615,Guanipa,-64.70157,21.31945,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4616,Anzoategui,-65.28072,22.58261,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4617,Guaju,-66.37840,16.54801,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4618,Yaquimo,-72.82544,31.82639,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4619,Marien,-72.49896,32.39036,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
4620,Ciguayo,-70.59238,32.29825,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
4621,Higuey,-69.44901,31.82425,14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",157,145,70,latitude_fallback,
4622,Canimar,-81.59177,35.67207,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4623,Escambrey,-80.44695,35.45037,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4624,Guane,-84.15372,35.57777,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4625,Mayaca,-81.73195,41.61082,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
4626,Potano,-82.68166,41.35469,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4627,Tanu,-98.21560,43.30247,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4628,Nitahende,-105.28092,44.19891,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4629,Tel Kondaha,-102.01790,43.83577,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4630,Natahende,-105.17105,46.57132,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4631,Towa,-106.39704,47.33379,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4632,Keres,-107.56475,47.81351,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4633,Sobaipuri,-111.30923,44.51079,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4634,Tsekaadn,-111.16298,46.49597,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4635,Taaqtam,-117.43878,46.86370,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4636,Choinumni,-119.58986,49.00276,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4637,Ohlone,-121.92797,49.47357,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4638,Wintun,-122.59821,51.23587,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4639,Paipai,-115.97186,44.16599,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4640,Tecpatitlan,-102.93344,34.66389,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4641,Xilotepec,-100.53110,34.16108,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4642,Pame,-100.64135,35.77851,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4643,Xiconaque,-102.83484,35.86289,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4644,Jocome,-108.94037,43.41554,2,Deserts & Xeric Shrublands,194,157,96,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4645,Xochipillan,-104.19988,36.52624,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4646,Tarahumara,-108.24282,40.64641,2,Deserts & Xeric Shrublands,194,157,96,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4647,Xecora,-105.48599,37.20670,2,Deserts & Xeric Shrublands,194,157,96,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4648,Acaxee,-106.63491,38.84848,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4649,Mayo,-109.94447,40.55402,2,Deserts & Xeric Shrublands,194,157,96,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4650,Opata,-110.50367,42.74643,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4651,Tsushima,128.36389,34.81220,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
4652,Haicheng,121.48732,42.12583,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4653,Maolian,127.33837,43.35927,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4654,Fuerhe,129.79663,45.28375,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4655,Shilimian,133.97398,45.55269,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4656,Wolanhe,136.13077,46.84632,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4657,Changbai Mountains,126.93162,42.47611,7,Montane Grasslands & Shrublands,124,119,103,historical_gameplay_override,
4658,Nanghaer,141.53017,52.88789,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
4659,Tulutingshan,132.15099,51.72175,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4660,Tunhe,127.90969,48.00820,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4661,Edala,127.19450,44.56609,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4662,Halacha,126.74320,53.00051,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4663,Jixi,132.03668,47.27679,3,Flooded Grasslands & Savannas,89,126,92,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4664,North Buteha,122.71283,50.93194,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4665,South Buteha,120.71681,48.44929,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4666,South Hulunbur,117.40864,49.25244,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4667,North Setsen,113.23631,49.77365,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4668,West Ih Huree,102.90715,49.25850,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4669,East Dornogovi,109.07321,45.40049,2,Deserts & Xeric Shrublands,194,157,96,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4670,West Khara Narin Ula,106.23070,42.33758,2,Deserts & Xeric Shrublands,194,157,96,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4671,East Ereen,113.61060,43.28843,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4672,North Ju Ud,119.35440,43.26255,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4673,East Xilin Gol,117.45226,46.52108,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4674,North Jirem,120.42044,46.94581,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4675,Central Jirem,121.21668,44.40642,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4676,West Alxa,101.60490,41.05983,2,Deserts & Xeric Shrublands,194,157,96,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4677,East Govi,102.72871,44.17027,2,Deserts & Xeric Shrublands,194,157,96,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4678,East Qaraqorum,102.02788,46.93868,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4679,North Tsetserleg,99.26590,51.26208,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4680,East Zagast,93.91402,46.96094,2,Deserts & Xeric Shrublands,194,157,96,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4681,North Kobdo,88.89694,49.18527,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4682,South Kobdo,91.63522,46.30226,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4683,East Hoboskar,88.34444,46.86443,2,Deserts & Xeric Shrublands,194,157,96,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4684,Dzhemenika,83.36537,49.24234,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4685,Karagandy,73.09441,50.36650,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4686,Ekibastuz,74.89128,52.22620,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4687,Imakia,76.99369,53.08290,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4688,Baraba,76.64307,55.13092,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4689,Om,72.13277,54.83268,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4690,Ishim,69.67263,56.28164,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4691,As,68.38915,60.96928,1,Boreal Forests/Taiga,57,88,64,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4692,Turgay,63.49152,52.41447,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4693,Keriya,82.34596,36.74989,2,Deserts & Xeric Shrublands,194,157,96,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4694,Foix,0.33771,43.77459,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4695,Carcassonne,1.38563,43.80498,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4696,Toulon,5.63441,44.17306,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4697,La Marche,0.95637,46.50761,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4698,Cephalonia,19.93405,38.74814,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
4699,Arta,20.79134,39.46632,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4700,Lesbos,25.11435,40.36697,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
4701,Corinth,21.94735,38.39074,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
4702,Siroz,22.27999,41.94939,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
